"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","EVAP","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDMV","WESD","WESF"
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-01-26",,,,"0.0",,,"18.9","1.1","8.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-01-29","    2",,"0.0",,"0.0","0.0","3.3","-9.4","-9.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-01-30",,,,"0.0","0.0","0.0","1.7","-9.4","-1.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-01-31",,,,"0.0","0.0","0.0","12.2","-1.7","3.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-01",,,,"0.0","0.0","0.0","10.0","-5.6","-5.6",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-02",,,,"0.0","0.0","0.0","-2.2","-13.3","-12.8",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-05","    3",,"3.0",,"0.0","0.0","-2.8","-20.0","-12.2",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-06",,,,"0.0","0.0","0.0","-4.4","-12.2","-11.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-07",,,,"0.0","0.0","0.0","-11.7","-16.1","-11.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-08",,,,"0.0","0.0","0.0","-1.7","-11.7","-7.2",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-09",,,,"0.0","0.0","0.0","12.2","-7.2","-6.1",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-12","    3",,"0.0",,"0.0","0.0","1.7","-11.1","-9.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-13",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-14","    2",,"0.0",,"0.0","0.0","12.8","-2.8","5.0",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-15",,,,"0.0","0.0","0.0","17.8","5.0","13.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-16",,,,"0.0","0.0","0.0","13.9","-7.2","-7.2",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-20","    4",,"9.4",,"0.0","0.0","16.1","-6.1","-6.1",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-22","    2",,"5.3",,"0.0","0.0","-2.8","-11.1","-2.8",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-02-23",,,,"1.5","0.0","0.0","-0.6","-3.3","-1.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-05",,,,"0.0","0.0","0.0","21.1","5.0","5.0",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-06",,,,"0.0","0.0","0.0","10.6","1.1","1.1",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-09",,,,"0.0","0.0","0.0","9.4","-10.0","0.0",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-10",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-11",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-12",,,,"0.0","0.0","0.0",,"-0.6","-0.6",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-13",,,,"0.0","0.0","0.0","11.1","-2.8","-2.2",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-14",,,,"0.0","0.0","0.0","11.1","-8.3","-6.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-15",,,,"0.0","0.0","0.0","20.0","-6.7","9.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-16",,,,"0.0","0.0","0.0","25.6","9.4","10.0",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-18",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-19",,,,"5.6","0.0","0.0","12.8","-4.4","3.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-20",,,,"3.0","0.0","0.0","6.7","3.3","3.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-21",,,,"0.0","0.0","0.0","6.7","-5.0","-4.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-23",,,,"0.0","0.0","0.0","23.9","5.6","7.2",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-26",,,,"1.3","0.0","0.0","11.7","1.1","6.1",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-28",,,,"0.0","0.0","0.0","9.4","-1.1","0.6",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-29",,,,"0.0","0.0","0.0","13.9","0.6","4.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-03-30",,,,"0.0","0.0","0.0","8.3","-5.0","-3.3",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-01",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-02","    3",,"2.0",,"0.0","0.0","1.1","-4.4","-4.4",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-03",,,,"2.0","0.0","0.0","2.8","-4.4","0.6",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-04",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-05",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-06",,,,"0.0","0.0","0.0","20.0","0.0","1.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-07",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-08",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-09",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-10",,,,"0.0","0.0","0.0","8.3","-6.1","-1.7",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-11",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-12",,,,"0.0","0.0","0.0","26.7","7.8","11.1",,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-13",,"9.4",,"0.0","0.0","0.0","31.1","11.1","21.7","233.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-14",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-15",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-16",,"0.0",,"0.0","0.0","0.0","1.1","-2.8","0.6","93.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-17",,"48.3",,"0.0","0.0","0.0","14.4","0.6","3.9","10.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-18",,"5.3",,"0.0","0.0","0.0","21.7","3.3","3.9","79.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-19",,"2.5",,"0.0","0.0","0.0","9.4","-1.1","2.2","2.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-20",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-21",,"2.5",,"2.5","0.0","0.0","17.8","3.9","6.7","82.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-22",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-23",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-24",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-25",,"3.3",,"5.6","0.0","0.0","24.4","8.9","8.9","23.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-26",,"0.5",,"9.9","0.0","0.0","9.4","0.0","5.0","19.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-27",,"3.3",,"0.0","0.0","0.0","21.1","1.1","10.6","0.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-28",,"7.4",,"0.0","0.0","0.0","26.1","6.1","10.6","72.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-29",,"5.6",,"0.0","0.0","0.0","21.1","8.3","11.1","18.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-04-30",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-01",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-02",,"5.8",,"42.2","0.0","0.0","28.9","15.0","21.1","143.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-03",,"5.6",,"21.8","0.0","0.0","28.9","13.3","15.6","72.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-04",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-05",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-06",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-07",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-08",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-09",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-10",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-11",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-12",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-13",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-14",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-15",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-16",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-17",,"5.8",,"0.0","0.0","0.0","28.9","11.7","17.2","21.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-18",,"7.1",,"0.0","0.0","0.0","29.4","11.7","18.9","32.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-19",,"4.6",,"18.5","0.0","0.0","28.3","17.2","17.2","39.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-20",,"5.1",,"0.5","0.0","0.0","26.7","14.4","15.0","24.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-21",,"1.0",,"0.8","0.0","0.0","17.8","12.2","12.8","21.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-22",,"4.3",,"0.0","0.0","0.0","26.1","12.8","20.0","19.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-23",,"5.6",,"0.0","0.0","0.0","31.1","17.8","23.3","64.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-24",,"7.4",,"0.0","0.0","0.0","31.7","18.3","21.1","108.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-25",,"3.3",,"0.0","0.0","0.0","30.0","18.9","20.0","85.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-26",,"5.8",,"0.0","0.0","0.0","32.8","18.3","22.8","24.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-27",,"6.4",,"0.0","0.0","0.0","36.7","18.3","24.4","37.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-28",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-29",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-30",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-05-31",,"7.9",,"0.3","0.0","0.0","30.6","14.4","23.3","63.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-01",,"5.3",,"0.0","0.0","0.0","31.7","15.0","22.2","11.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-02",,"12.4",,"25.1","0.0","0.0","34.4","16.7","19.4","145.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-03",,"6.9",,"0.0","0.0","0.0","26.1","11.1","18.3","34.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-04",,"1.8",,"0.0","0.0","0.0","28.3","13.9","18.3","14.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-05",,"13.7",,"0.5","0.0","0.0","29.4","14.4","21.1","27.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-09",,"7.6",,"0.0","0.0","0.0","35.0","17.2","21.7","66.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-10",,"7.9",,"0.0","0.0","0.0","35.0","21.7","26.1","150.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-12",,"11.2",,"13.2","0.0","0.0","37.2","19.4","21.1","100.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-14",,"4.6",,"0.0","0.0","0.0","28.3","21.1","26.1","32.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-15",,"13.2",,"0.0","0.0","0.0","36.7","25.6","27.2","177.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-16",,"9.4",,"0.0","0.0","0.0","36.7","25.6","27.2","187.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-17",,"11.2",,"0.0","0.0","0.0","35.6","25.0","26.1","50.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-19",,"10.9",,"0.8","0.0","0.0","35.6","24.4","25.0","93.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-20",,"3.6",,"10.7","0.0","0.0","30.0","18.9","19.4","55.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-24",,"5.8",,"0.0","0.0","0.0","32.2","18.3","23.9","19.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-26",,"14.5",,"11.7","0.0","0.0","30.6","18.3","19.4","69.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-28",,"6.4",,"0.0","0.0","0.0","36.1","21.7","27.2","35.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-29",,"13.5",,"0.0","0.0","0.0","39.4","26.7","28.3","163.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-06-30",,"13.7",,"0.0","0.0","0.0","38.9","26.1","26.7","209.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-01",,"8.4",,"0.3","0.0","0.0","35.6","19.4","20.0","64.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-04","    3","27.2","0.0",,"0.0","0.0","40.6","15.6","26.7","103.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-05",,"10.9",,"9.9","0.0","0.0","37.2","20.6","22.2","89.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-06",,"3.8",,"0.0","0.0","0.0","32.2","22.2","23.3","19.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-07",,"9.7",,"0.0","0.0","0.0","32.8","18.9","23.3","24.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-11","    4","10.7","0.0",,"0.0","0.0","36.1","21.7","27.2","32.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-12",,"4.1",,"0.0","0.0","0.0","37.8","21.7","27.2","53.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-15","    3","48.3","0.0",,"0.0","0.0","31.1","20.6","25.0","14.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-16",,"17.5",,"0.5","0.0","0.0","34.4","22.8","23.9","24.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-17",,"2.5",,"0.0","0.0","0.0","34.4","22.8","23.9","26.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-18",,"4.3",,"4.3","0.0","0.0","27.8","20.6","22.8","29.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-19",,"2.5",,"0.0","0.0","0.0","30.6","22.2","24.4","24.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-20",,"9.9",,"8.4","0.0","0.0","33.9","18.9","25.0","37.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-23","    3","9.9","0.0",,"0.0","0.0","31.7","20.6","22.2","26.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-24",,"5.3",,"0.0","0.0","0.0","31.1","20.6","21.7","26.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-25",,"8.4",,"0.0","0.0","0.0","31.7","14.4","18.3","23.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-27","    2","8.4","0.0",,"0.0","0.0","28.9","15.0","20.6","18.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-28",,"6.4",,"0.0","0.0","0.0","30.6","18.9","20.6","40.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-29",,"6.6",,"1.8","0.0","0.0","31.7","19.4","19.4","51.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-07-31","    2","10.7","28.2",,"0.0","0.0","28.3","17.2","18.3","50.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-01",,"3.8",,"0.0","0.0","0.0","19.4","13.9","19.4","23.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-02",,"9.4",,"0.0","0.0","0.0","30.0","16.7","20.6","40.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-03",,"6.6",,"0.0","0.0","0.0","33.3","20.6","23.3","51.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-04",,"14.2",,"0.0","0.0","0.0","35.0","21.1","22.2","143.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-05",,"4.8",,"0.0","0.0","0.0","32.8","22.2","25.6","132.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-06",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-07",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-08",,"3.8",,"0.0","0.0","0.0","31.1","17.8","21.7","23.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-09",,"3.8",,"0.0","0.0","0.0","32.8","17.8","22.2","27.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-10",,"8.1",,"0.0","0.0","0.0","32.8","18.9","23.9","26.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-11",,"8.4",,"0.0","0.0","0.0","32.2","15.6","21.7","39.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-12",,"3.0",,"0.0","0.0","0.0","33.3","16.1","21.1","13.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-13",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-14",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-15",,"3.0",,"23.6","0.0","0.0","28.3","20.0","20.6","26.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-16",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-17",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-18",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-19",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-20",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-21",,"2.8",,"2.3","0.0","0.0","23.3","17.8","18.3","80.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-22",,"3.8",,"0.3","0.0","0.0","26.1","16.7","17.2","32.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-23",,"2.8",,"4.1","0.0","0.0","23.9","16.7","17.8","2.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-24",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-25",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-26",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-27",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-28",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-29",,"7.1",,"0.0","0.0","0.0","34.4","15.0","15.0","135.0",,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-30",,,,,"0.0","0.0",,,,,,
"USC00148259","TUTTLE CREEK LAKE, KS US","39.2476","-96.5994","322.5","2018-08-31",,,,,"0.0","0.0",,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-01","    3",,"31.8",,,,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-02",,,,"0.0","0.0",,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-03",,,,"1.0",,,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-04",,,,"0.0",,,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-05",,,,"0.0","0.0",,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-06",,,,"0.0",,,,,,,,
"US1KSRL0042","MANHATTAN 0.7 WNW, KS US","39.193893","-96.601324","349.0","2017-05-07",,,,"0.0",,,,,,,,
